voter,Conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
nathan-deen,pac-12,-0.037978378378378384,-0.03853081081081082,-0.04526432432432432,-0.22147351351351352,-0.1859508108108108,-0.20789027027027027,-0.21206162162162162,-0.18158162162162161,-0.2015918918918919,-3.345945945945946,-16.152918918918918
nathan-deen,american,-0.1538042105263158,-0.16136105263157893,-0.13995684210526316,-0.18244315789473683,-0.17272421052631579,-0.15436526315789473,-0.19177052631578947,-0.18842736842105265,-0.16027894736842105,-15.536842105263158,-16.870905263157894
nathan-deen,mwc,-0.049030769230769225,-0.03333846153846153,-0.04609230769230769,-0.03738846153846153,-0.07621923076923078,-0.02566153846153846,-0.04401153846153846,-0.07576538461538461,-0.038276923076923076,-8.73076923076923,-6.274038461538462
nathan-deen,cusa,-0.3,0.0,-0.3,-0.1812,0.0,-0.1812,-0.175,0.0,-0.175,-6.0,-3.625
robert-gagliardi,mac,0.017019999999999997,0.06211789473684211,-0.01995473684210526,-0.6078547368421053,-0.7183968421052632,-0.4982736842105263,-0.5315410526315789,-0.6256610526315789,-0.4387336842105263,0.10526315789473684,-26.494336842105263
robert-gagliardi,acc,-0.035076656151419555,-0.049596214511041015,-0.023764037854889588,-0.34289148264984226,-0.2996318611987382,-0.343281072555205,-0.3297883280757098,-0.290078548895899,-0.3261154574132492,-2.7981072555205047,-20.304258675078863
robert-gagliardi,sec,-0.01305878048780488,-0.014345365853658539,0.014604390243902442,-0.4235909756097561,-0.4319004878048781,-0.35112951219512195,-0.40824926829268293,-0.4097,-0.34907317073170735,-0.5658536585365853,-19.387124390243905
robert-gagliardi,big-12,-0.0038753753753753735,-0.0121024024024024,0.006972972972972975,-0.23307417417417417,-0.24314594594594596,-0.21154864864864867,-0.21584024024024026,-0.22527777777777777,-0.1903825825825826,-0.4774774774774775,-18.792435435435436
robert-gagliardi,big-ten,0.01259967741935484,0.03513709677419355,-0.004518387096774195,-0.21322774193548388,-0.17694483870967742,-0.19933032258064518,-0.20157129032258064,-0.1590558064516129,-0.1962225806451613,-0.32903225806451614,-19.336109677419355
robert-gagliardi,pac-12,-0.007253008595988537,0.012874785100286534,-0.03746103151862464,-0.16877249283667622,-0.1391836676217765,-0.1550888252148997,-0.16243237822349568,-0.1317025787965616,-0.1514106017191977,-1.825214899713467,-17.179128939828082
robert-gagliardi,american,-0.02253314917127072,-0.0009348066298342538,-0.03579502762430939,-0.08332762430939226,-0.03232817679558011,-0.08495138121546962,-0.08889337016574586,-0.04321215469613259,-0.08836187845303868,-1.5635359116022098,-8.719298342541437
robert-gagliardi,mwc,-0.04676964285714286,-0.014444642857142859,-0.04736428571428571,-0.054155357142857144,-0.02725625,-0.038352678571428565,-0.06423303571428571,-0.037270535714285714,-0.04560803571428572,-4.741071428571429,-4.6142321428571424
robert-gagliardi,cusa,-0.06476666666666667,0.0,-0.06476666666666667,0.030542857142857142,0.0,0.030542857142857142,0.015,0.0,0.015,-2.2857142857142856,1.0928571428571427
rustin-dodd,mac,-0.06933793103448277,0.0015448275862068965,-0.13662758620689655,-1.1710172413793103,-1.4811,-0.9223896551724138,-0.9533655172413793,-1.1842862068965516,-0.7695931034482759,-1.5172413793103448,-22.589103448275864
rustin-dodd,acc,0.0510125,-0.0007089285714285647,0.10869107142857141,-0.32609285714285713,-0.14488571428571428,-0.42627678571428573,-0.2964428571428571,-0.137075,-0.3793053571428571,3.1785714285714284,-18.246107142857145
rustin-dodd,sec,0.07674230769230769,0.09104423076923077,0.04354903846153846,-0.13495865384615385,-0.10132980769230769,-0.14370576923076922,-0.1309548076923077,-0.09886923076923078,-0.14653269230769234,4.480769230769231,-9.635375
rustin-dodd,big-12,-0.16132784810126582,-0.13874430379746835,-0.1363215189873418,-0.5194189873417722,-0.5662607594936709,-0.42486455696202535,-0.48137848101265823,-0.5082835443037975,-0.4012594936708861,-16.0,-38.50181012658228
rustin-dodd,big-ten,0.010092753623188403,0.004166666666666668,0.015028985507246378,-0.22402753623188404,-0.2500072463768116,-0.18171884057971016,-0.22010434782608695,-0.2421173913043478,-0.1862159420289855,-0.782608695652174,-19.667565217391303
rustin-dodd,pac-12,0.018573684210526315,0.005853684210526315,0.0004305263157894752,-0.14581263157894736,-0.20372842105263156,-0.09301894736842105,-0.1389736842105263,-0.18260736842105263,-0.0983,4.631578947368421,-8.89018947368421
rustin-dodd,american,-0.003802040816326531,-0.006399999999999999,-0.004785714285714286,-0.06831428571428572,-0.019379591836734694,-0.07852653061224489,-0.06581224489795919,-0.03288571428571428,-0.07246938775510203,-0.5510204081632653,-7.872836734693878
rustin-dodd,mwc,-0.0317,-0.0317,0.0,-0.0323,-0.0323,0.0,-0.0492,-0.0492,0.0,-2.0,-1.937
ryan-finley,mac,-0.05713793103448276,-0.01607586206896552,-0.08159310344827586,-1.1779620689655173,-1.6943931034482758,-0.8636827586206897,-0.9266620689655173,-1.2769103448275863,-0.7131103448275862,0.6206896551724138,-19.68162068965517
ryan-finley,acc,0.01228474576271186,-0.35218305084745766,0.20370338983050848,-0.3807050847457627,-0.5276813559322033,-0.29660508474576275,-0.3480542372881356,-0.5177898305084745,-0.25177966101694915,-1.3898305084745763,-18.633932203389833
ryan-finley,sec,0.037439,0.133889,-0.031875,-0.17824,-0.057898000000000005,-0.243627,-0.173688,-0.059283,-0.24265500000000004,-4.86,-17.32412
ryan-finley,big-12,-0.03949166666666667,0.11977916666666667,-0.16290416666666668,-0.42380833333333334,-0.4020625,-0.4467833333333333,-0.3819916666666667,-0.3358291666666667,-0.41940416666666663,-3.0833333333333335,-24.77466666666667
ryan-finley,big-ten,-0.02396811594202898,-0.06322028985507246,0.013059420289855074,-0.28117536231884055,-0.41519999999999996,-0.17416231884057973,-0.27186231884057965,-0.38518840579710145,-0.18275797101449276,4.449275362318841,-12.99213043478261
ryan-finley,pac-12,0.012633684210526318,0.08152526315789473,0.0025494736842105246,-0.10967052631578947,-0.07166105263157894,-0.09742526315789474,-0.10931157894736843,-0.05882421052631579,-0.10235999999999999,-1.9263157894736842,-11.555168421052631
ryan-finley,american,0.09155918367346938,-0.035114285714285716,0.11625306122448979,-0.0018326530612244893,-0.047551020408163266,0.0012204081632653026,0.001010204081632655,-0.06142857142857142,0.009126530612244894,7.285714285714286,-0.7112448979591833
ryan-finley,mwc,-0.1322846153846154,-0.0844923076923077,-0.15226153846153845,-0.08762307692307693,-0.09602307692307692,-0.07114615384615385,-0.0911076923076923,-0.09906923076923077,-0.0731076923076923,-9.538461538461538,-6.176999999999999
ryan-finley,cusa,-0.04,0.0,-0.04,0.05820000000000001,0.0,0.05820000000000001,0.0638,0.0,0.0638,-1.0,1.375
sam-mckewon,mac,0.03817323943661973,0.13151126760563378,-0.06866056338028168,-0.8373507042253522,-0.8933091549295774,-0.790856338028169,-0.8062352112676057,-0.8665478873239437,-0.7578281690140845,4.816901408450704,-26.168415492957745
sam-mckewon,sec,0.0013635404454865187,-0.01856846424384525,0.01708440797186401,-0.4673764361078546,-0.5060400937866354,-0.40396951934349357,-0.45607913247362253,-0.48943692848769055,-0.4018559202813599,-0.94021101992966,-19.971315357561547
sam-mckewon,pac-12,-0.1426375,-0.10565781249999999,-0.14483375,-0.2805903125,-0.24575296875000002,-0.26199390624999996,-0.2738596875,-0.23573375,-0.258255,-17.728125,-29.1727078125
sam-mckewon,acc,0.08733211314475872,0.057582529118136445,0.10648968386023294,-0.21371597337770382,-0.2393685524126456,-0.16995307820299502,-0.20352811980033278,-0.23042396006655574,-0.16043028286189684,2.67720465890183,-12.304821963394343
sam-mckewon,big-ten,-0.10702837209302325,-0.09002976744186046,-0.09534480620155039,-0.31520248062015505,-0.29014372093023255,-0.2767062015503876,-0.30832573643410854,-0.27932046511627906,-0.27260728682170543,-11.542635658914728,-28.041136434108527
sam-mckewon,big-12,0.041345977011494256,0.05743764367816091,0.03338979885057471,-0.17278419540229886,-0.17094310344827585,-0.1428169540229885,-0.16154885057471266,-0.1573264367816092,-0.13392744252873562,2.4310344827586206,-14.583587643678161
sam-mckewon,american,0.08262102425876011,0.07139946091644205,0.05355309973045823,-0.0374355795148248,0.006418598382749326,-0.06682425876010782,-0.038974663072776285,0.0070811320754717,-0.07023935309973045,5.45822102425876,-3.269091644204852
sam-mckewon,mwc,0.0027730061349693254,-0.024552147239263807,0.0308478527607362,-0.029212883435582825,-0.048726993865030675,0.007515337423312882,-0.03815644171779141,-0.05686564417177914,0.0020558282208588937,-1.5766871165644172,-3.6737668711656437
scott-hamilton,mac,-0.029201111111111108,-0.007386666666666666,-0.03571777777777778,-0.7013655555555556,-0.8497022222222222,-0.5370222222222222,-0.6152511111111111,-0.7442477777777777,-0.47284333333333334,-4.588888888888889,-33.70527777777777
scott-hamilton,acc,-0.049829487179487174,-0.06666602564102564,-0.012576602564102566,-0.35107564102564104,-0.3107294871794872,-0.3378044871794872,-0.33794358974358973,-0.301424358974359,-0.3237929487179487,-3.016025641025641,-20.832964743589745
scott-hamilton,sec,0.0047699757869249385,0.005486924939467312,0.013685714285714285,-0.3984133171912833,-0.4125193704600484,-0.34358934624697335,-0.3830026634382567,-0.38707941888619857,-0.34176271186440677,0.024213075060532687,-18.342038740920096
scott-hamilton,big-12,-0.014988615384615383,-0.022195692307692305,-0.013929230769230767,-0.24401446153846154,-0.25329784615384615,-0.2228366153846154,-0.22463876923076923,-0.23356030769230768,-0.20151907692307694,-1.7815384615384615,-21.469827692307693
scott-hamilton,big-ten,0.028683713355048858,0.056612703583061884,0.0076589576547231265,-0.1915013029315961,-0.15919413680781758,-0.18374397394136807,-0.18088045602605865,-0.14279381107491856,-0.1816729641693811,2.270358306188925,-16.64981758957655
scott-hamilton,pac-12,0.032779614325068866,0.017922314049586777,0.022234986225895318,-0.12282644628099174,-0.1293694214876033,-0.10206942148760331,-0.11716914600550965,-0.12143305785123966,-0.09944077134986226,3.7300275482093666,-11.809914600550963
scott-hamilton,american,-0.05199834254143646,-0.02507513812154696,-0.057832044198895025,-0.12766519337016574,-0.05897237569060773,-0.1255718232044199,-0.13327348066298342,-0.0718828729281768,-0.1290110497237569,-6.751381215469613,-14.776900552486188
scott-hamilton,cusa,-0.1288294117647059,0.0,-0.1288294117647059,-0.012470588235294117,0.0,-0.012470588235294117,-0.016264705882352938,0.0,-0.016264705882352938,-5.764705882352941,-0.47941176470588226
scott-hamilton,mwc,-0.015487619047619049,0.010405714285714287,-0.033805714285714286,-0.050710476190476195,-0.013074285714285712,-0.04142095238095238,-0.06343714285714286,-0.02529047619047619,-0.04879238095238095,-3.5142857142857142,-5.559266666666666
scott-hamilton,sun-belt,-0.14863684210526315,-0.06697894736842105,-0.1493,-0.05790000000000001,-0.02678421052631579,-0.06202631578947368,-0.08567894736842105,-0.03348947368421053,-0.08888421052631579,-6.2631578947368425,-2.7907894736842107
steve-layman,mac,0.2455377777777778,0.3451533333333333,0.16942444444444443,-0.5989177777777778,-0.9188577777777778,-0.3033,-0.5137666666666666,-0.7857088888888888,-0.26163111111111115,3.2222222222222223,-23.375333333333337
steve-layman,pac-12,-0.052306914893617024,-0.10465478723404256,0.030636702127659572,-0.2280787234042553,-0.29703617021276596,-0.05694946808510638,-0.21495212765957447,-0.27216063829787235,-0.059625531914893615,0.4148936170212766,-12.958031914893617
steve-layman,sec,-0.03392711111111111,0.009929777777777777,-0.080192,-0.4001435555555556,-0.37365733333333334,-0.3974555555555555,-0.3917297777777778,-0.35859688888888885,-0.39865955555555554,-2.111111111111111,-20.236857777777775
steve-layman,acc,-0.04655766423357664,-0.047414598540145986,-0.0472934306569343,-0.36856934306569344,-0.22777956204379562,-0.44085109489051094,-0.34815036496350366,-0.2197036496350365,-0.408056204379562,-0.8248175182481752,-15.798445255474453
steve-layman,big-12,0.050339080459770105,0.045593103448275864,0.05912241379310345,-0.1948293103448276,-0.24396034482758616,-0.1332994252873563,-0.1780097701149425,-0.22191896551724138,-0.11913160919540229,3.7758620689655173,-15.46730459770115
steve-layman,big-ten,-0.040044666666666666,-0.013886666666666665,-0.073234,-0.206372,-0.16993066666666667,-0.23066599999999998,-0.20546733333333334,-0.169468,-0.23455800000000002,-8.86,-25.15062
steve-layman,american,-0.02582150537634409,-0.004489247311827957,-0.04914731182795699,-0.09737526881720429,-0.03351935483870968,-0.13607849462365593,-0.09795483870967742,-0.04897741935483871,-0.13539784946236558,-1.913978494623656,-10.916021505376344
steve-layman,mwc,0.11365714285714286,-0.02605714285714286,0.12505714285714284,0.012516666666666662,-0.047928571428571425,0.03141666666666666,0.012585714285714285,-0.06048571428571429,0.03792857142857143,5.333333333333333,-0.5961428571428571
steve-layman,cusa,-0.0843,-0.0617,-0.1069,0.0006,0.0106,-0.0094,-0.0001,0.0106,-0.0109,-8.0,0.075
tom-dangelo,mac,0.04905593220338983,0.058940677966101696,0.011501694915254239,-0.6027745762711865,-0.593527966101695,-0.6245533898305085,-0.5584601694915254,-0.5423322033898305,-0.5852872881355933,4.466101694915254,-21.381381355932206
tom-dangelo,pac-12,-0.047520766129032256,-0.054938306451612906,-0.025538911290322583,-0.21095907258064517,-0.21087318548387096,-0.16561451612903227,-0.2031445564516129,-0.19612358870967742,-0.16307056451612903,-2.2641129032258065,-19.013118951612903
tom-dangelo,acc,-0.04945076923076923,-0.1008167032967033,0.011420879120879121,-0.3181292307692307,-0.3899094505494506,-0.21892417582417584,-0.3064602197802198,-0.379616043956044,-0.20837142857142857,-3.5164835164835164,-18.656065934065936
tom-dangelo,sec,0.095816155088853,0.09841599353796446,0.05931050080775444,-0.3941376413570275,-0.39145605815831985,-0.3892087237479806,-0.37315945072697904,-0.36700371567043616,-0.3760940226171244,8.985460420032311,-14.015513731825523
tom-dangelo,big-12,-0.05784011090573013,-0.07371146025878003,-0.028464695009242143,-0.249828280961183,-0.284571719038817,-0.18838817005545286,-0.2388195933456562,-0.2660079482439926,-0.1857676524953789,-5.493530499075786,-21.690759704251384
tom-dangelo,big-ten,-0.03653846153846154,-0.01523354700854701,-0.041127350427350426,-0.24251025641025642,-0.20496495726495725,-0.24070641025641026,-0.23246602564102564,-0.19237606837606838,-0.23463611111111113,-4.10042735042735,-21.36840811965812
tom-dangelo,american,-0.046815570934256055,-0.040302768166089964,-0.04122387543252595,-0.13163217993079585,-0.06913737024221453,-0.14110138408304498,-0.13315778546712803,-0.07058996539792388,-0.1450574394463668,-6.069204152249135,-13.991615916955018
tom-dangelo,mwc,-0.07340862068965517,-0.030179310344827584,-0.08052672413793102,-0.07082672413793104,-0.05225948275862069,-0.06801896551724138,-0.08592327586206897,-0.05918620689655172,-0.08277241379310345,-5.637931034482759,-7.141448275862069
tom-dangelo,cusa,0.06274285714285714,-0.017628571428571427,0.08251428571428572,-0.0041249999999999985,-0.009114285714285714,-0.010553571428571428,0.0077857142857142864,-0.015114285714285716,0.008257142857142855,5.071428571428571,-1.7282857142857142
adam-jude,mvfc,-0.183,-0.183,0.0,-0.0401,-0.0401,0.0,-0.0737,-0.0737,0.0,-16.0,-3.497
adam-zucker,sun-belt,0.0078272,-0.07067440000000001,0.0655376,-0.0126872,-0.04135919999999999,0.0216096,-0.019825600000000002,-0.0561344,0.0198224,3.76,-0.8100960000000003
adam-zucker,mvfc,-0.04,-0.04,0.0,0.0935,0.0935,0.0,0.0599,0.0599,0.0,-4.0,8.503
andy-greder,sec,-0.017300543478260866,-0.027839809782608697,0.007871603260869565,-0.5123775815217391,-0.5240050271739131,-0.45721983695652174,-0.49610353260869566,-0.49921616847826084,-0.45038437499999995,-3.1005434782608696,-23.798622282608697
andy-greder,acc,0.04142021466905188,0.06015581395348837,0.01203953488372093,-0.22891896243291593,-0.23831305903398928,-0.21284257602862253,-0.22078694096601073,-0.22648067978533096,-0.20735026833631484,1.1288014311270125,-14.108722719141323
andy-greder,mac,-0.13893333333333335,-0.12806287878787878,-0.15186969696969696,-0.6959734848484849,-0.6144333333333333,-0.7552439393939394,-0.6874704545454545,-0.6209174242424242,-0.7348962121212121,-5.363636363636363,-34.129674242424244
andy-greder,big-ten,-0.02081418439716312,-0.01431436170212766,-0.018592375886524824,-0.22095124113475179,-0.19424219858156028,-0.19848386524822695,-0.21053652482269503,-0.18016276595744682,-0.1942232269503546,-1.4397163120567376,-19.31816489361702
andy-greder,big-12,-0.011591708126036483,0.003190381426202322,-0.010238640132669981,-0.1961787728026534,-0.17057694859038142,-0.18158922056384744,-0.18698225538971808,-0.16095505804311774,-0.17399087893864013,-3.4378109452736316,-19.23147927031509
andy-greder,pac-12,-0.0010118959107806686,0.008244237918215613,-0.002901672862453533,-0.14963364312267657,-0.12617304832713755,-0.1285407063197026,-0.14158921933085503,-0.11652973977695166,-0.12262379182156133,-0.2825278810408922,-15.620414498141264
